surface,method,noise,progress
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,4.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,5.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,6.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,7.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,8.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,9.0
HIP,Sella internal,0.03,10.0
HIP,Sella internal,0.03,11.0
HIP,Sella internal,0.03,11.0
HIP,Sella internal,0.03,11.0
HIP,Sella internal,0.03,12.0
HIP,Sella internal,0.03,12.0
HIP,Sella internal,0.03,12.0
HIP,Sella internal,0.03,14.0
HIP,Sella internal,0.03,18.0
HIP,Sella internal,0.03,263.0
HIP,Sella internal,0.03,561.0
HIP,Sella internal,0.03,1023.0
HIP,Sella internal,0.03,1289.0
HIP,Sella internal,0.03,1339.0
HIP,Sella internal,0.03,1879.0
HIP,Sella internal,0.03,2000.0
HIP,Sella internal,0.03,2000.0
HIP,Sella internal,0.05,5.0
HIP,Sella internal,0.05,5.0
HIP,Sella internal,0.05,5.0
HIP,Sella internal,0.05,5.0
HIP,Sella internal,0.05,5.0
HIP,Sella internal,0.05,5.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,6.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,7.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,8.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,9.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,10.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,11.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,12.0
HIP,Sella internal,0.05,13.0
HIP,Sella internal,0.05,13.0
HIP,Sella internal,0.05,13.0
HIP,Sella internal,0.05,13.0
HIP,Sella internal,0.05,13.0
HIP,Sella internal,0.05,13.0
HIP,Sella internal,0.05,14.0
HIP,Sella internal,0.05,14.0
HIP,Sella internal,0.05,14.0
HIP,Sella internal,0.05,14.0
HIP,Sella internal,0.05,14.0
HIP,Sella internal,0.05,14.0
HIP,Sella internal,0.05,14.0
HIP,Sella internal,0.05,15.0
HIP,Sella internal,0.05,15.0
HIP,Sella internal,0.05,16.0
HIP,Sella internal,0.05,17.0
HIP,Sella internal,0.05,17.0
HIP,Sella internal,0.05,20.0
HIP,Sella internal,0.05,21.0
HIP,Sella internal,0.05,26.0
HIP,Sella internal,0.05,26.0
HIP,Sella internal,0.05,91.0
HIP,Sella internal,0.05,466.0
HIP,Sella internal,0.05,480.0
HIP,Sella internal,0.05,677.0
HIP,Sella internal,0.05,873.0
HIP,Sella internal,0.05,1408.0
HIP,Sella internal,0.05,2000.0
HIP,Sella internal,0.05,2000.0
HIP,Sella internal,0.05,2000.0
HIP,Sella internal,0.1,9.0
HIP,Sella internal,0.1,10.0
HIP,Sella internal,0.1,10.0
HIP,Sella internal,0.1,10.0
HIP,Sella internal,0.1,10.0
HIP,Sella internal,0.1,11.0
HIP,Sella internal,0.1,11.0
HIP,Sella internal,0.1,11.0
HIP,Sella internal,0.1,11.0
HIP,Sella internal,0.1,11.0
HIP,Sella internal,0.1,12.0
HIP,Sella internal,0.1,12.0
HIP,Sella internal,0.1,12.0
HIP,Sella internal,0.1,12.0
HIP,Sella internal,0.1,12.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,13.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,14.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,15.0
HIP,Sella internal,0.1,16.0
HIP,Sella internal,0.1,16.0
HIP,Sella internal,0.1,16.0
HIP,Sella internal,0.1,16.0
HIP,Sella internal,0.1,16.0
HIP,Sella internal,0.1,16.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,17.0
HIP,Sella internal,0.1,18.0
HIP,Sella internal,0.1,18.0
HIP,Sella internal,0.1,18.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,19.0
HIP,Sella internal,0.1,20.0
HIP,Sella internal,0.1,20.0
HIP,Sella internal,0.1,20.0
HIP,Sella internal,0.1,20.0
HIP,Sella internal,0.1,20.0
HIP,Sella internal,0.1,20.0
HIP,Sella internal,0.1,21.0
HIP,Sella internal,0.1,21.0
HIP,Sella internal,0.1,21.0
HIP,Sella internal,0.1,21.0
HIP,Sella internal,0.1,21.0
HIP,Sella internal,0.1,21.0
HIP,Sella internal,0.1,21.0
HIP,Sella internal,0.1,21.0
HIP,Sella internal,0.1,21.0
HIP,Sella internal,0.1,22.0
HIP,Sella internal,0.1,22.0
HIP,Sella internal,0.1,22.0
HIP,Sella internal,0.1,22.0
HIP,Sella internal,0.1,22.0
HIP,Sella internal,0.1,22.0
HIP,Sella internal,0.1,23.0
HIP,Sella internal,0.1,23.0
HIP,Sella internal,0.1,23.0
HIP,Sella internal,0.1,23.0
HIP,Sella internal,0.1,23.0
HIP,Sella internal,0.1,23.0
HIP,Sella internal,0.1,23.0
HIP,Sella internal,0.1,23.0
HIP,Sella internal,0.1,24.0
HIP,Sella internal,0.1,25.0
HIP,Sella internal,0.1,25.0
HIP,Sella internal,0.1,25.0
HIP,Sella internal,0.1,25.0
HIP,Sella internal,0.1,25.0
HIP,Sella internal,0.1,25.0
HIP,Sella internal,0.1,26.0
HIP,Sella internal,0.1,26.0
HIP,Sella internal,0.1,26.0
HIP,Sella internal,0.1,27.0
HIP,Sella internal,0.1,27.0
HIP,Sella internal,0.1,28.0
HIP,Sella internal,0.1,28.0
HIP,Sella internal,0.1,30.0
HIP,Sella internal,0.1,33.0
HIP,Sella internal,0.1,34.0
HIP,Sella internal,0.1,37.0
HIP,Sella internal,0.1,53.0
HIP,Sella internal,0.1,61.0
HIP,Sella internal,0.1,61.0
HIP,Sella internal,0.1,443.0
HIP,Sella internal,0.1,535.0
HIP,Sella internal,0.1,1064.0
HIP,Sella internal,0.1,1942.0
HIP,Sella internal,0.1,2000.0
HIP,Sella internal,0.1,2000.0
HIP,Sella internal,0.1,2000.0
HIP,Sella internal,0.1,2000.0
LJ13–75,CS²-GAD,0.1,14.0
LJ13–75,CS²-GAD,0.1,14.0
LJ13–75,CS²-GAD,0.1,14.0
LJ13–75,CS²-GAD,0.1,15.0
LJ13–75,CS²-GAD,0.1,15.0
LJ13–75,CS²-GAD,0.1,16.0
LJ13–75,CS²-GAD,0.1,16.0
LJ13–75,CS²-GAD,0.1,16.0
LJ13–75,CS²-GAD,0.1,16.0
LJ13–75,CS²-GAD,0.1,17.0
LJ13–75,CS²-GAD,0.1,17.0
LJ13–75,CS²-GAD,0.1,17.0
LJ13–75,CS²-GAD,0.1,18.0
LJ13–75,CS²-GAD,0.1,18.0
LJ13–75,CS²-GAD,0.1,18.0
LJ13–75,CS²-GAD,0.1,18.0
LJ13–75,CS²-GAD,0.1,19.0
LJ13–75,CS²-GAD,0.1,19.0
LJ13–75,CS²-GAD,0.1,19.0
LJ13–75,CS²-GAD,0.1,19.0
LJ13–75,CS²-GAD,0.1,19.0
LJ13–75,CS²-GAD,0.1,19.0
LJ13–75,CS²-GAD,0.1,20.0
LJ13–75,CS²-GAD,0.1,20.0
LJ13–75,CS²-GAD,0.1,20.0
LJ13–75,CS²-GAD,0.1,20.0
LJ13–75,CS²-GAD,0.1,20.0
LJ13–75,CS²-GAD,0.1,21.0
LJ13–75,CS²-GAD,0.1,21.0
LJ13–75,CS²-GAD,0.1,21.0
LJ13–75,CS²-GAD,0.1,21.0
LJ13–75,CS²-GAD,0.1,21.0
LJ13–75,CS²-GAD,0.1,21.0
LJ13–75,CS²-GAD,0.1,22.0
LJ13–75,CS²-GAD,0.1,22.0
LJ13–75,CS²-GAD,0.1,22.0
LJ13–75,CS²-GAD,0.1,22.0
LJ13–75,CS²-GAD,0.1,22.0
LJ13–75,CS²-GAD,0.1,22.0
LJ13–75,CS²-GAD,0.1,22.0
LJ13–75,CS²-GAD,0.1,22.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,23.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,24.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,25.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,26.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,27.0
LJ13–75,CS²-GAD,0.1,28.0
LJ13–75,CS²-GAD,0.1,28.0
LJ13–75,CS²-GAD,0.1,28.0
LJ13–75,CS²-GAD,0.1,28.0
LJ13–75,CS²-GAD,0.1,28.0
LJ13–75,CS²-GAD,0.1,28.0
LJ13–75,CS²-GAD,0.1,28.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,29.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,30.0
LJ13–75,CS²-GAD,0.1,31.0
LJ13–75,CS²-GAD,0.1,31.0
LJ13–75,CS²-GAD,0.1,31.0
LJ13–75,CS²-GAD,0.1,31.0
LJ13–75,CS²-GAD,0.1,32.0
LJ13–75,CS²-GAD,0.1,32.0
LJ13–75,CS²-GAD,0.1,32.0
LJ13–75,CS²-GAD,0.1,32.0
LJ13–75,CS²-GAD,0.1,32.0
LJ13–75,CS²-GAD,0.1,32.0
LJ13–75,CS²-GAD,0.1,32.0
LJ13–75,CS²-GAD,0.1,33.0
LJ13–75,CS²-GAD,0.1,33.0
LJ13–75,CS²-GAD,0.1,33.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,34.0
LJ13–75,CS²-GAD,0.1,35.0
LJ13–75,CS²-GAD,0.1,35.0
LJ13–75,CS²-GAD,0.1,35.0
LJ13–75,CS²-GAD,0.1,35.0
LJ13–75,CS²-GAD,0.1,36.0
LJ13–75,CS²-GAD,0.1,36.0
LJ13–75,CS²-GAD,0.1,36.0
LJ13–75,CS²-GAD,0.1,36.0
LJ13–75,CS²-GAD,0.1,36.0
